Cognate_ID,Diaocao,Mangdi,ProtoLalo,Qingyun,Shuizhuping,Xuzhang,Yangliu,Yijiacun
853_130_mantis,a ⁵⁵ + v u ⁵⁵ + j a ³³ + l u ⁴² + p u ⁴²,,a ¹ + tʃʰ i̠ ᶫ/³ + l o̠ ᶫ/³,,a ³³ + ʈʂʰ ʅ ⁴⁴ + l u ⁵⁵ + a ²¹ + p a ²⁴ + m a ³³,j a ²⁴ + l a ŋ ²¹ + m u ³³,tsʰ ai ⁵⁵ + dz a ³³ + p v̩ ³³,n ai ²⁴ + m o ³³
854_146_maggot,f ɤ̪/ɤ ³³,x o ³³ + j o ²¹,ˀx o̠ H/¹,v i̤ ²¹,h õ ⁴⁴,h õ˞/õ ³³,h o ⁵³,x uʲ/ui ⁵³ + j o ³¹
855_130_mantis,,i ⁵⁵ + s ɛ ⁵⁵ + m o ³³ + g a ²¹ + l ɨ ²¹ + ɣ ɨ ²¹,a ¹ + tʃʰ i̠ ᶫ/³ + l o̠ ᶫ/³,,a ³³ + ʈʂʰ ʅ ⁴⁴ + l u ⁵⁵ + a ²¹ + p a ²⁴ + m a ³³,j a ²⁴ + l a ŋ ²¹ + m u ³³,tsʰ ai ⁵⁵ + dz a ³³ + p v̩ ³³,n ai ²⁴ + m o ³³
856_134_wasp,ɕ i ³³ + s ɛ ⁵⁵,b o ²¹ + s ɛ ⁵⁵,b j a ² + ʃ ɛ ¹,,,b a ²¹ + ʂ ɛ˞/ɛ ⁴⁵³ + z o ²¹,b a ²² + t o ³³ + s ɛ˞/ɛ ³³,dʑ i ³³ + dz o ³³ + b o ²¹
857_135_mosquito,j a ²⁴ + s ɛ ³³,i ⁵⁵ + s ɛ ⁵⁵ + k ɛ ⁵⁵ + k a ŋ ²¹,ɣ a ŋ ¹ + b i̠ ᶫ/³,ɣ ɨ ⁵⁵ + ɕ ɛ ⁵⁵ + n̩ ²¹ + dz ʐ̩ ³³,v u ²⁴ + dz ɿ ⁵³,j a ³³ + ʂ ɛ˞/ɛ ⁵⁵,ɲ ɛ˞/ɛ ³³ + m̩ ²¹ + dz ɿ ⁵³,ɣ ɨ ²⁴ + s u/w ɛ ⁵⁵ + j o ³¹
858_135_mosquito,j a ²⁴ + s ɛ ³³,,ɣ a ŋ ¹ + b i̠ ᶫ/³,ɣ ɨ ⁵⁵ + ɕ ɛ ⁵⁵ + n̩ ²¹ + dz ʐ̩ ³³,v u ²⁴ + dz ɿ ⁵³,j a ³³ + ʂ ɛ˞/ɛ ʔ ³³,ɲ ɛ˞/ɛ ³³ + m̩ ²¹ + dz ɿ ⁵³,ɣ ɨ ²⁴ + s u/w ɛ ⁵⁵ + j o ³¹
859_136_dragonfly,d ɔ n ²¹ + d ɔ n ²¹ + kʰ ɛ ³³ + l ɛ ³³,b i ⁵⁵ + ɕ i ⁵⁵ + l i ⁵⁵,dʒ ɛ ² + m̩ ² + kʰ a ³ + l a ³,dʑ ɛ̤ ŋ ²¹ + kʰ a ³³ + l a ³³,dʑ ɛ ²¹ + m̩ ²¹ + p a ³³ + kʰ a ³³ + l a ³³,ɣ ɨ ²⁴ + tʰ ɤ̪˞/ɤ ²¹ + t a ³³ + k u/w e ⁴⁴ + l u ⁴⁴,tɕʰ i ŋ ³³ + tʰ i ŋ ³³,dz a ⁵⁵ + p a ²¹ + tɕ i ³³ + l i ²⁴
85_929_howfar,,,,,a ³³ + m a ³³ + s ɿ ²¹ + ʝ i ²¹,a ²¹ + d ɨ ²⁴ + m o ³³ + s i ²¹ + ʝ i ²¹,kʰ a ³³ + kʰ ɨ ³³ + v ai ²¹ + dz ɛ˞/ɛ ³³,
860_136_dragonfly,d ɔ n ²¹ + d ɔ n ²¹ + kʰ ɛ ³³ + l ɛ ³³,,dʒ ɛ ² + m̩ ² + kʰ a ³ + l a ³,dʑ ɛ̤ ŋ ²¹ + kʰ a ³³ + l a ³³,dʑ ɛ ²¹ + m̩ ²¹ + p a ³³ + kʰ a ³³ + l a ³³,ɣ ɨ ²⁴ + tʰ ɤ̪˞/ɤ ²¹ + t a ³³ + k u/w e ⁴⁴ + l u ⁴⁴,tɕʰ i ŋ ³³ + tʰ i ŋ ³³,dz a ⁵⁵ + p a ²¹ + tɕ i ³³ + l i ²⁴
861_136_dragonfly,d ɔ n ²¹ + d ɔ n ²¹ + kʰ ɛ ⁵⁵ + l ɛ ⁵⁵,,dʒ ɛ ² + m̩ ² + kʰ a ³ + l a ³,dʑ ɛ̤ ŋ ²¹ + kʰ a ³³ + l a ³³,dʑ ɛ ²¹ + m̩ ²¹ + p a ³³ + kʰ a ³³ + l a ³³,ɣ ɨ ²⁴ + tʰ ɤ̪˞/ɤ ²¹ + t a ³³ + k u/w e ⁴⁴ + l u ⁴⁴,tɕʰ i ŋ ³³ + tʰ i ŋ ³³,dz a ⁵⁵ + p a ²¹ + tɕ i ³³ + l i ²⁴
862_347_wifesfather,j u ⁴² + pʰ ɔ ²¹,o ³³ + v i ⁵⁵,ʒ o̠ ᶫ/³ + pʰ a ²,ʐ o̠ ²¹ + pʰ ḁ/a ²¹,ʐ u ⁵⁵ + pʰ a ²¹,ʐ u ³³ + pʰ o ²¹,z u ⁵⁵ + p a ⁵³,ao ³¹
863_138_cricket,b ə ³³ + ts ɿ ⁴²,ɛ ³³ + t o ŋ ³³,b ɨ ¹ + tʃ ɛ̠ ᶫ/³,b ɤ̤ ²¹ + ʈʂ ʐ̩ ²¹,b ɨ ²⁴ + ʈʂ ɛ ⁵³,b ɨ ²¹ + ts ɿ ³³ + s y ⁵⁵ + l y ⁵⁵,a ⁵⁵ + kʰ ɨ ⁴¹ + ts a ²¹ + p ɛ˞/ɛ ³³ + l o ²¹,p ɨ ³⁵ + tɕ ɛ ²¹ + n i/j o ³¹
864_138_cricket,b ə ³³ + ts ɿ ⁴²,,b ɨ ¹ + tʃ ɛ̠ ᶫ/³,b ɤ̤ ²¹ + ʈʂ ʐ̩ ²¹,b ɨ ²⁴ + ʈʂ ɛ ⁵³,b ɨ ²¹ + ts ɿ ³³ + s y ⁵⁵ + l y ⁵⁵,a ⁵⁵ + kʰ ɨ ⁴¹ + ts a ²¹ + p ɛ˞/ɛ ³³ + l o ²¹,p ɨ ³⁵ + tɕ ɛ ²¹ + n i/j o ³¹
865_139_grasshopper,ts a ⁵⁵ + k ɔ ⁵⁵,tɕ ɛ ⁵⁵ + p u ⁵⁵,tʃ ɛ ¹ + p u ¹,a ⁵⁵ + p a̠ ²¹ + ʈʂ ə ⁵⁵ + f v̩ ⁵⁵,p ɛ˞/ɛ ⁴⁴ + ʈʂ u ⁴⁴,p u ⁵⁵ + ʈʂ u ⁵⁵ + l u ⁵³,ts a ³³ + p u ³³,p ɨ ³³ + tɕ ɛ ³³ + l ɛ ³³
866_348_wifesmother,j u ⁴² + m ɔ ³³,o ³³ + n i ⁵⁵,ʒ o̠ ᶫ/³ + m a ³,ʐ o̠ ²¹ + m a ³³,ʐ u ⁵⁵ + m a ³³,ʐ u ³³ + m o ³³,z u ⁵⁵ + m a ³³,m o ³¹
867_140_flea,kʰ u ²¹ + ɕ i ⁵⁵,k o ²¹ + x ɛ ⁵⁵,kʰ ɨ ² + x e ¹,kʰ ɨ ²¹ + ɕ i ⁵⁵,kʰ ɨ ²¹ + ɕ i ²⁴,kʰ ɨ ²¹ + ɕ i ⁵³,kʰ o ²¹ + ɕ i ⁵⁵,a ²⁴ + n o ³³ + k o ²¹ + x i ²⁴
868_142_centipede,m i ²⁴ + ɕ i ⁵⁵,s a ⁵⁵ + x ɛ n ⁵⁵,ʃ a ¹ + x e ¹,ʂ a ⁵⁵ + ɕ i ⁵⁵,ʂ a ²⁴ + ɕ i ²⁴,,,m ɛ ⁵⁵ + dz a ²¹ + x a ²⁴ + n i ²⁴ + m o ³³
869_142_centipede,m i ²⁴ + ɕ i ⁵⁵,s a ⁵⁵ + x ɛ n ⁵⁵,ʃ a ¹ + x e ¹,ʂ a ⁵⁵ + ɕ i ⁵⁵,ʂ a ²⁴ + ɕ i ²⁴,,,m ɛ ⁵⁵ + dz a ²¹ + x a ²⁴ + n i ²⁴ + m o ³³
86_933_howbig,,,,,a ³³ + m a ³³ + s ɿ ²¹ + ɣ ɛ˞/ɛ ²¹,a ²¹ + d ɨ ²⁴ + m o ³³ + s i ²¹ + ɣ ɛ˞/ɛ ²¹,kʰ a ³³ + kʰ ɨ ³³ + ɣ ɛ˞/ɛ ²¹ + dz ɛ˞/ɛ ³³,
870_142_centipede,,,x e ¹ + ʃ ɛ ¹,,,ɕ i ⁵⁵ + ʂ ɛ˞/ɛ ʔ ⁵⁵,,
871_402_tombgrave,m u ⁴² + b ɛ ²⁴,l i ŋ ²¹ + dʒ o ⁵⁵,m o̠ H/¹,m o̠ ²¹ + b ɛ ⁵⁵,m v̩ ⁴⁴ + b ɛ ³³,m o ²⁴ + b ɛ˞/ɛ ²⁴,m̩ ⁵⁵ + b ɛ˞/ɛ ³³,l i ²¹ + dz u ³³
872_145_caterpillar,b ə ²¹ + n i ²⁴ + ts ɿ ⁵⁵,b i ²¹ + d i ⁵⁵ + tsʰ ɿ ⁵⁵ + ɣ ɨ ⁵⁵,,b ʉ̤ ²¹ + d i ⁵⁵ + ˀn a ³³,dz ɿ ²¹ + d i ²⁴ + n i ⁴⁴ + tɕʰ y ³³ + b e ³³,dz ɿ ²¹ + d y ²⁴ + tsʰ ɛ˞/ɛ ⁵⁵ + p o ³³,b i ²¹ + s ɿ ²¹ + p a ⁵³,b ɨ ²¹ + tɕ i ²⁴ + tɕ i ²⁴
873_145_caterpillar,,,,b ʉ̤ ²¹ + d i ⁵⁵ + ˀn a ³³,dz ɿ ²¹ + d i ²⁴ + n i ⁴⁴ + tɕʰ y ³³ + b e ³³,,b i ²¹ + s ɿ ²¹ + p a ⁵³,b ɨ ²¹ + tɕ i ²⁴ + tɕ i ²⁴
874_147_nest,n i/j a ³³ + tɕʰ i ⁵⁵,j ɛ ²¹ + kʰ ɨ ⁵⁵,kʰ ɨ ¹,kʰ ɨ ⁵⁵,kʰ ɨ ²⁴,b y ²⁴,t ə ³³ + t ə ³³,kʰ i ²⁴
875_443_plow,ɕ i ³³ + g u ⁴²,m o ²¹ + kʰ i ²¹,s i̠ H/¹ + g o̠ ᶫ/³,s ʐ̩ ³³ + w o̠ ²¹,s ʐ̩ ³³ + w o ⁵³,s ʐ̩ ³³ + g u ³³,s o ³³ + k o ⁵³,tʰ aʲo/ao ⁵³
876_150_clawtalon,,,kʰ i ¹ + k j i ³,,kʰ ɨ ⁴⁴ + tɕ i ⁴⁴,,,
877_150_clawtalon,,,kʰ i ¹ + k a ŋ ³,kʰ ɨ ⁵⁵ + k o ³³,,kʰ ɨ ⁵⁵ + k a ³³ + l a ³³,,
878_151_hoof,b ə ⁴²,kʰ i ⁵⁵ + b ɑ̠ ²¹,kʰ i ¹ + b y̠ ᶫ/³,b ø̠ ²¹,kʰ ɨ ⁴⁴ + b y ⁵³,tʰ i ²⁴,tʰ i ²¹ + kʰ ɛ˞/ɛ ³³,kʰ i ⁵⁵ + b ə ²¹
879_453_whiphorsewhip,l ɔ ²¹ + d ə ²⁴,ts o ⁵⁵ + w ai ⁵⁵,l a ² + kʰ o̠ H/¹,l ei ⁴⁵ + pʰ i ²¹,l a ²¹ + kʰ u ⁴⁴ + pʰ a ²¹,a ³⁵ + ɲ i ²¹ + l o ²¹ + t i ⁵⁵ + pʰ a ²¹,l a ²¹ + t i ³³,ts o ŋ ³³
87_934_howdeep,,,,,a ³³ + m a ³³ + s ɿ ²¹ + n ɛ ⁵³,,kʰ a ³³ + kʰ ɨ ³³ + n ai ⁵³ + dz ɛ˞/ɛ ³³,
880_159_willowtree,i ²⁴ + m ʉ ²¹ + dz ei ²⁴,,ɣ i ¹ + m ɨ ² + dz e ¹,ɣ ɨ ⁵⁵ + ŋ ²¹ + dz ɿ ⁵⁵,ɣ ɨ ²⁴ + m ə ²¹ + dz ɿ ²⁴,v v̩˞/v̩ ²⁴ + ɲ i ²¹ + dz ɿ ²⁴,ɲ ɛ˞/ɛ ³³ + m̩ ²¹ + s ɿ ⁵³,o ²⁴ + m uʲ/ui ⁵³ + j o ³¹ + dʑ i ²⁴
881_159_willowtree,i ²⁴ + m ʉ ²¹ + dz ei ²⁴,,ɣ i ¹ + m ɨ ² + dz e ¹,ɣ ɨ ⁵⁵ + ŋ ²¹ + dz ɿ ⁵⁵,ɣ ɨ ²⁴ + m ə ²¹ + dz ɿ ²⁴,v v̩˞/v̩ ²⁴ + ɲ i ²¹ + dz ɿ ²⁴,ɲ ɛ˞/ɛ ³³ + m̩ ²¹ + s ɿ ⁵³,o ²⁴ + m uʲ/ui ⁵³ + j o ³¹ + dʑ i ²⁴
882_159_willowtree,i ²⁴ + m ʉ ²¹ + dz ei ²⁴,,ɣ i ¹ + m ɨ ² + dz e ¹,ɣ ɨ ⁵⁵ + ŋ ²¹ + dz ɿ ⁵⁵,ɣ ɨ ²⁴ + m ə ²¹ + dz ɿ ²⁴,v v̩˞/v̩ ²⁴ + ɲ i ²¹ + dz ɿ ²⁴,ɲ ɛ˞/ɛ ³³ + m̩ ²¹ + s ɿ ⁵³,o ²⁴ + m uʲ/ui ⁵³ + j o ³¹ + dʑ i ²⁴
883_163_buckwheat,g ɔ ²¹,g o ²¹,g a ²,ɦ a̤ ²¹ + s ɛ̤ ²¹,ɣ a ²¹,g o ²¹ + kʰ a ²¹,g a ²¹ + kʰ a ²¹,g o ²¹
884_164_millet,n ɔ ²¹ + n ə ⁵⁵,tsʰ ɑ̠ ²¹,tsʰ y̠ ᶫ/³,tsʰ ø̠ ²¹,tɕʰ y ⁵³,tsʷʰ ø ³³,s u/w ei ³³ + p ai ⁵⁵ + ts a ³³,v i ²⁴
885_167_jobstears,,a ⁵⁵ + m u ²¹ + tɕ i ⁵⁵ + l a ³³ + p ɛ ⁵⁵,n a ² + b a ŋ ² + s ɛ ²,ts ɿ ⁵⁵ + k a ⁵⁵,n a ²¹ + p u ²¹ + s ɛ ²¹,ʂ ʅ ²¹ + s ɛ˞/ɛ ²¹,h o ⁵⁵ + s ɛ˞/ɛ ⁴¹,k i ³³ + l i ³³
886_170_peanut,l ɔ ²¹ + t i ⁵⁵ + ɕ i/j u ³³,a ⁵⁵ + n u ³³ + tʰ a ⁵⁵ + tʰ a ²¹,l o/w a n,l ɛ̠ ²¹ + t i ⁵⁵ + s o ŋ ³³,l o ²¹ + t i ⁵⁵ + s o ŋ ³³,l o ²¹ + t y ⁵⁵ + s o ŋ ³³,l o ²¹ + s o ŋ ³³,a ²⁴ + n u ²¹ + tʰ o ³³ + l ɛ̃ ³³
887_171_walnut,s a ²¹ + m ei ²⁴,,s a ² + m e ¹,s ɛ̤ ²¹ + m i ⁵⁵,s a ²¹ + m e ²⁴,s a ²¹ + m y ²⁴,s a ²¹ + m i ³³,m a ³³ + m a ŋ ⁵³
888_171_walnut,s a ²¹ + m ei ²⁴,m a ⁵⁵ + m a ³³,s a ² + m e ¹,s ɛ̤ ²¹ + m i ⁵⁵,s a ²¹ + m e ²⁴,s a ²¹ + m y ²⁴,s a ²¹ + m i ³³,m a ³³ + m a ŋ ⁵³
889_172_cotton,x ɔ ⁵⁵ + m i/j ao ²¹,s o ⁵⁵ + l o ²¹,s a ¹ + l a ²,s a ⁵⁵ + l a̤ ²¹,s a ⁴⁴ + l a ²¹,s o ⁴⁵ + l o ⁴¹,s a ³³ + l a ³³ + x u/w ɛ˞/ɛ ³³,s o ⁵⁵ + l o ²¹
88_935_howheavy,,,,,,a ²¹ + d ɨ ²⁴ + m o ³³ + s i ²¹ + ʐ ʅ ²¹,kʰ a ³³ + kʰ ɨ ³³ + ʝ i ²¹ + dz ɛ˞/ɛ ³³,
890_172_cotton,,s o ⁵⁵ + l o ²¹,s a ¹ + l a ²,s a ⁵⁵ + l a̤ ²¹,s a ⁴⁴ + l a ²¹,s o ⁴⁵ + l o ⁴¹,s a ³³ + l a ³³ + x u/w ɛ˞/ɛ ³³,s o ⁵⁵ + l o ²¹
891_173_ramie,dʑ i ²¹,dʑ i ²¹,dz i ²,dz ɿ ²¹,dz ɿ ²¹,dz ɿ ²¹,dz ɿ ²¹ + s ɛ˞/ɛ ²¹ + s ɿ ⁵³,dz ɿ ³³ + s ɿ ²¹
892_545_answer,d a ²¹,,p o̠ H/¹,p o̠ ³³,p u ⁴⁴,p u ³³ + g ɨ ²¹,t a ²⁴,x u/w a ŋ ²⁴ + l i̠ ʔ ³³
893_556_pickup,g u ³³,g u ⁵⁵,g o̠ H/¹,w o̠ ³³,ɣ o ʔ ⁴⁴,g u ³³,g u ⁵³,g u ³³
894_177_cucumber,s a ²¹ + k ei ²¹,s a ²¹ + k ɨ ²¹,s a ² + k j e ²,s ɛ̤ ²¹ + k ɛ̤ ²¹,s a ²¹ + q,s a ŋ ²¹ + k ai ²¹,s a ²¹ + k ai ²¹,ɕ i ³³ + k ĩ ŋ ²¹
895_177_cucumber,,,s a ² + k j ɛ ²,s ɛ̤ ²¹ + k ɛ̤ ²¹,s a ²¹ + q,s a ŋ ²¹ + k ai ²¹,s a ²¹ + k ai ²¹,ɕ i ³³ + k ĩ ŋ ²¹
896_178_eggplant,ɣ ɔ ²⁴ + z ɿ ³³,a ŋ ⁵⁵ + k ɛ ⁵⁵ + l ɛ ⁵⁵,g a ¹ + z i ³,ɦ a ⁵⁵ + z ɿ ³³,ɣ a ²⁴ + z ɿ ³³,g o ²⁴ + z ɿ ³³,tɕʰ u/w e ²¹ + ts ɿ ³³,m a ³³ + kʰ ɨ ²⁴
897_178_eggplant,ɣ ɔ ²⁴ + z ɿ ³³,,g a ¹ + z i ³,ɦ a ⁵⁵ + z ɿ ³³,ɣ a ²⁴ + z ɿ ³³,g o ²⁴ + z ɿ ³³,tɕʰ u/w e ²¹ + ts ɿ ³³,m a ³³ + kʰ ɨ ²⁴
898_179_vegetable,j a ²¹,ɣ a ²¹,ɣ a ŋ ² + tʃ e̠ ᶫ/³,w ṳ ²¹,w u ²¹ + tɕ i ⁵³,ɣ a ²¹ + tɕ i̠ ³³,w v̩ ²¹ + tsʰ ai ³³,v a ²¹ + pʰ i ²⁴
899_179_vegetable,j a ²¹,,ɣ a ŋ ² + tʃ e̠ ᶫ/³,w ṳ ²¹,w u ²¹ + tɕ i ⁵³,ɣ a ²¹ + tɕ i̠ ³³,w v̩ ²¹ + tsʰ ai ³³,
89_86_dog,,a ⁵⁵ + n o ²¹,a ¹ + n a ²,,,,,a ²⁴ + n o̠ ʔ ²¹
8_235_mouth,kʰ a ²¹ + p ei ⁴²,,kʰ a ² + p e̠ ᶫ/³,kʰ a ²¹ + pʰ ɛ ³³,kʰ ə,kʰ a ³³ + p ɛi ³³,m a ²¹ + n ɛ˞/ɛ ⁵³,ɛ ²¹ + m ə ³³
900_181_radish,j a ²¹ + tɕ i ⁵⁵ + m ɔ ³³,ɣ a ²¹ + tɕʰ ɛ ⁵⁵,ɣ a ŋ ² + tʃʰ e ¹,w ṳ ²¹ + tɕʰ i ⁵⁵,w u ²¹ + tɕʰ i ⁴⁵,ɣ a ²¹ + dz ɿ ²¹,w v̩ ²¹ + ts ɿ ²¹,v a ⁵⁵ + dʑ i ²¹ + d a ³³
901_559_throwaway,l u ³³ + n̩ ²¹ + tɕ i ³³,u ⁵⁵ + ts a ⁵⁵ + p ɛ ³³,ˀl o̠ H/¹,ˀl o̠ ³³,l u ⁴⁴ + h ẽ ³³,dz a ³³ + m ɛi ²⁴,l u ⁵⁵ + ei ³³,l u̠ ³³ + pʰ i ²⁴
902_183_ginger,tsʰ a ²¹,ts a ²¹ + pʰ ɛ ⁵⁵,tʃʰ a ŋ ²,ʈʂʰ ṳ ²¹,ʈʂʰ u ²¹,j a ³³ + g a ²⁴ + ʈʂʰ ʅ ²¹,tsʰ o ²¹ + tɕ i/j a ³³ + p ɛ˞/ɛ ³³,ts a ²¹ + pʰ i ²⁴ + k a ³³ + l a̠ ʔ ²¹
903_184_galangal,ts a ²¹ + ts ɤ̪/ɤ ⁵⁵ + l ɤ̪/ɤ ⁵⁵,p a ³³ + tʃ a ³³ + j i ⁵⁵,,a ⁵⁵ + ʂ o ³³ + l o ³³,k a ⁵⁵ + ʈʂʰ u ²¹,m i ³⁵ + ʂ u ³³,k ɛ˞/ɛ ³³ + n o ²¹ + tʰ u ³³ + tʰ u ⁴³,j a ŋ ²¹ + tsʰ ɿ ²¹ + k u ³³
904_187_peach,s a ²¹ + ɣ ə ²¹,tsʰ a ²¹ + ɣ ɨ ²¹,s a ² + v y ²,s ø̤ ²¹ + ʔ ø̤ ²¹,s a ²¹ + v e ²¹,s a ²¹ + w u ²¹ + ʔ ø ³³,,s a ³³ + pʰ ɛ ²¹
905_560_pitchthrowfromsideway,dz ə ³³,l u ⁵⁵,ˀl o̠ H/¹,ˀl o̠ ³³,l u ⁴⁴ + t ɛ ²¹,dz a ³³ + tʰ i/j ɛ ³²,l u ⁵⁵ + ei ³³,l u̠ ³³ + k u/w ɛʲ/ɛi ²⁴
906_561_tossoverhand,l ɔ ³³,p ɛ ³³ + k ɛ ⁵⁵,ˀl o̠ H/¹,ˀl o̠ ³³,ɣ ɨ ²¹,l u ³³,l u ⁵⁵ + ei ³³,l u̠ ³³ + k ɛ ³³
907_188_persimmon,m̩ ²¹ + b ɛ ²⁴,,m u ² + b ɛ ¹,m̩ ²¹ + b ɛ ⁵⁵,m̩ ²¹ + b ɛ ²⁴,ʝ i ³⁵³ + b ɛ˞/ɛ ²⁴ + ʔ ø ³³,a ⁵⁵ + m̩ ²¹ + b ɛ˞/ɛ ³³,a ²⁴ + tʰ o ⁵⁵ + ɕ i ³³ + pʰ i ²¹
908_194_reed,k ɛ ⁵⁵ + m ɔ ²⁴,o ²¹ + n a ²¹,,a ⁵⁵ + kʰ a ³³,tʰ u ²¹ + h ã ²⁴,a ³⁵ + m ɤ̪˞/ɤ ⁴¹ + pfʰ ɤ̪˞/ɤ ⁵⁵ + m u ³³ + dz ɿ ²⁴,,m a ³³ + n a ŋ ²¹
909_623_ladleoutspoonup,kʰ u ⁴²,v i̠ ³³,kʰ o̠ ᶫ/³,kʰ o̠ ²¹,kʰ o ʔ ⁵³,kʰ o ³³,k ɛ˞/ɛ ³³,g a ³³
90_113_crow,,,a ¹ + ŋ j a̠ H/¹ + b ɛ̠ H/¹,a ⁵⁵ + ɲ ɛ̠ ³³ + b a̠ ³³,a ⁴⁴ + ɲ i ⁴⁴ + b ɛ ⁴⁴,a ⁵⁵ + ɲ a ³³ + b ɛ ³³ + m u ³³,,
910_198_stemstalk,j a ³³ + dz ei ²⁴,j ɛ ²¹ + t o ⁵⁵,dz e ¹,,dz ɿ ²⁴,s ɿ ⁴⁵³ + dz ɿ ²⁴,s ɿ ⁵⁵ + dz ɿ ³³,ɛ ³³ + uʲ/ui ⁵⁵ + j o ³¹
911_200_sproutbud,j a ³³ + dz ei ²⁴ + z ɔ ²¹,j ɛ ²¹ + b ɨ ʔ ³³,b ɨ̠ H/¹,b i ³³,b ɨ ⁴⁴,j a ³³ + ɖʐ ɛ˞/ɛ ³³,dz ɛ˞/ɛ ³³,ɛ ³³ + l uʲ/ui ⁵⁵ + j o ³¹
912_202_wood,m ɛ ⁵⁵ + t ɤ̪/ɤ ⁵⁵,ɕ i ʔ ³³,s i̠ H/¹ + d a ¹,s ʐ̩ ³³ + d a ⁵⁵,s ɿ ⁴⁴ + d a ⁴⁴,s ɿ ³⁵³ + tʰ y ³³,s ɿ ⁵⁵ + d a ³³,ɕ i ³³ + d o ²⁴
913_204_stick,m ɛ ⁵⁵ + t ɤ̪/ɤ ⁵⁵,,ˀm ɛ ¹ + t u ¹,ˀm ɛ ⁵⁵ + t ə ⁵⁵ + kʰ ɨ ⁵⁵,m ɛ ⁴⁴ + t u ⁴⁴,m ɛ˞/ɛ ⁴⁴ + t ɛ˞/ɛ ⁴⁴,k a ⁴⁴ + ts ɿ ³³,p a ²⁴ + tsʰ a ²¹
914_631_shave,tsʰ ɛ ²¹,tʃ̠ʰ u̠ ³³,tʃʰ o̠ H/¹,ʈʂʰ o̠ ³³,ʈʂʰ u ⁴⁴,ʈʂʰ u ³³,tsʰ u ⁵³,tsʰ u ³³
915_210_glutinousrice,tɕʰ i ⁵⁵ + ɲ i/j a ²¹ + f ɤ̪/ɤ ⁵⁵,tɕʰ i ⁵⁵ + ɲ a ²¹,tʃʰ e ¹ + ɲ a ²,tɕʰ i ⁵⁵ + n ə̤ ²¹ + dz a ²¹ + kʰ a ⁵⁵,tɕʰ i ⁴⁴ + n v̩ ²¹,tɕʰ i ³⁵² + ɲ a ²¹ + pfʰ ɤ̪/ɤ ⁵³,tɕʰ i ⁵⁵ + ɲ a ⁴¹,tɕʰ i ³³ + n ɛ ²¹
916_211_riceseedling,l i ²¹,l ɨ ²¹,ˀl i ²,ˀʐ ʐ̩ ²¹,ʝ i ⁵³,tɕʰ i ³⁵² + ʐ ʅ ²¹,j a ŋ ³³,l ɨ ²¹
917_648_tieabelt,,,s o̠ ᶫ/³,,,,s ei ⁵³,x i ³³
918_214_fruitpeel,j a ²¹ + dʑ i ³³ + g ə ⁴²,j ɛ ²¹ + s ɛ ²¹ + g i ⁵⁵,g i ¹ + k o̠ H/¹,g ɨ ⁵⁵ + k o ³³,g ɨ ²⁴,g ɨ ²⁴ + k u ³³,g ɨ ³³ + g ɨ ³³,ɕ ɛ ²¹ + m a ²⁴ + k ɨ ³¹
919_718_crossover,k u ⁴²,k ɨ ²¹,k j o̠ ᶫ/³,k y ²¹,,,t ɛ˞/ɛ ⁵⁵ + j i ³³,g ɨ ²¹ + k u/w ɛ ²⁴
91_113_crow,a ⁵⁵ + n ɛ ³³ + b ɛ ³³,,a ¹ + ŋ j a̠ H/¹ + b ɛ̠ H/¹,a ⁵⁵ + ɲ ɛ̠ ³³ + b a̠ ³³,a ⁴⁴ + ɲ i ⁴⁴ + b ɛ ⁴⁴,a ⁴⁴ + ɲ a ⁴⁴ + b ɛ ⁴⁴ + m u ³³,,
920_217_moss,,,ɣ i ¹ + m e ²,,,,,n a ²⁴ + m ĩ ²¹
921_217_moss,l ɔ ³³ + b ɔ ³³ + tsʰ ɿ ²¹,n a ³³ + x ã ³³,ɣ i ¹ + ɲ a̠ H/¹ + b e ²,b i̤ ²¹,ɣ ɨ ³⁵ + n a ⁴² + b e ²¹,ɣ ɨ ²⁴ + ʂ ʅ ²¹,f u ³³ + pʰ i ²¹,n a ²⁴ + m ĩ ²¹
922_719_gothrough,g ɛ ²¹ + k u ⁴²,j ɛ ³³ + dʒ a ³³,k o̠ ᶫ/³,k o̠ ²¹,ʝ i ²⁴ + k v̩ ⁵³,k o ³³ + ʈʂ ɛ˞/ɛ ³³,k o ⁵⁵,j i ²⁴ + ts o ŋ ²⁴
923_876_fullstomach,b u ³³,b o̠ ³³,b o̠ H/¹,b o̠ ³³,bv u ⁴⁴,b u ³³,b u ⁵⁵,b o ³³
924_224_forehead,n u ⁴² + k a ²¹ + k ə ⁵⁵,ŋ̩ ²¹ + k o ⁵⁵ + tɕ ɛ ⁵⁵,ˀn u̠ ᶫ/³ + k a ŋ ¹,ˀn ao ²¹ + k o ⁵⁵,n a ⁵⁵ + k o ⁵⁵,n o ⁴⁵³ + k o ³³ + dz ɿ ²⁴,n o ⁴⁴ + kʰ o ⁵³,n a ³³ + kʰ a̠ ²¹ + tɕ i ²⁴
