ID,Form_ID,Form,Cognateset_ID,Doubt,Cognate_Detection_Method,Source,Alignment,Alignment_Method,Alignment_Source,Morpheme_Index
Khispi-523_trivet-1-3,Khispi-523_trivet-1,pɛɹ+ʨʰu+du,510,False,expert,,d u,,,3
Duhumbi-523_trivet-1-1,Duhumbi-523_trivet-1,pɛɹ+ʑam+ɕup,1179,False,expert,,p ɛ ɹ,,,1
Duhumbi-523_trivet-1-2,Duhumbi-523_trivet-1,pɛɹ+ʑam+ɕup,580,False,expert,,ʑ a m,,,2
Duhumbi-523_trivet-1-3,Duhumbi-523_trivet-1,pɛɹ+ʑam+ɕup,1177,False,expert,,ɕ u p,,,3
Khoina-523_trivet-1-1,Khoina-523_trivet-1,dy+ʐyː,543,False,expert,,d y,,,1
Khoina-523_trivet-1-2,Khoina-523_trivet-1,dy+ʐyː,1177,False,expert,,ʐ yː -,,,2
Jerigaon-523_trivet-1-1,Jerigaon-523_trivet-1,də+zyː,543,False,expert,,d ə,,,1
Jerigaon-523_trivet-1-2,Jerigaon-523_trivet-1,də+zyː,1177,False,expert,,z yː -,,,2
Khoitam-523_trivet-1-1,Khoitam-523_trivet-1,ʨĩ+zyː,586,False,expert,,tɕ ĩ (ŋ)/ŋ,,,1
Khoitam-523_trivet-1-2,Khoitam-523_trivet-1,ʨĩ+zyː,1177,False,expert,,z yː -,,,2
Rahung-523_trivet-1-1,Rahung-523_trivet-1,ʨĩ+zyː,586,False,expert,,tɕ ĩ (ŋ)/ŋ,,,1
Rahung-523_trivet-1-2,Rahung-523_trivet-1,ʨĩ+zyː,1177,False,expert,,z yː -,,,2
Rupa-523_trivet-1-1,Rupa-523_trivet-1,zə+zyː,586,False,expert,,z ə -,,,1
Rupa-523_trivet-1-2,Rupa-523_trivet-1,zə+zyː,1177,False,expert,,z yː -,,,2
Shergaon-523_trivet-1-1,Shergaon-523_trivet-1,ʨi+zi,586,False,expert,,tɕ i -,,,1
Shergaon-523_trivet-1-2,Shergaon-523_trivet-1,ʨi+zi,1177,False,expert,,z i -,,,2
Khispi-523_trivet-2-1,Khispi-523_trivet-2,pɛl+ʨʰu+lu,10331,False,expert,,p ɛ l,,,1
Khispi-523_trivet-2-2,Khispi-523_trivet-2,pɛl+ʨʰu+lu,10332,False,expert,,ʨʰ u,,,2
Khispi-523_trivet-2-3,Khispi-523_trivet-2,pɛl+ʨʰu+lu,10333,False,expert,,l u,,,3
Duhumbi-523_trivet-2-1,Duhumbi-523_trivet-2,pɛɹ+ʑam+ʑu,10334,False,expert,,p ɛ ɹ,,,1
Duhumbi-523_trivet-2-2,Duhumbi-523_trivet-2,pɛɹ+ʑam+ʑu,10335,False,expert,,ʑ a m,,,2
Duhumbi-523_trivet-2-3,Duhumbi-523_trivet-2,pɛɹ+ʑam+ʑu,10336,False,expert,,ʑ u,,,3
Khispi-523_trivet-3-1,Khispi-523_trivet-3,pɛl+ʨʰu+lu,11041,False,expert,,p ɛ l,,,1
Khispi-523_trivet-3-2,Khispi-523_trivet-3,pɛl+ʨʰu+lu,11042,False,expert,,ʨʰ u,,,2
Khispi-523_trivet-3-3,Khispi-523_trivet-3,pɛl+ʨʰu+lu,11043,False,expert,,l u,,,3
Duhumbi-523_trivet-3-1,Duhumbi-523_trivet-3,pɛɹ+ʑam+ʑu,11044,False,expert,,p ɛ ɹ,,,1
Duhumbi-523_trivet-3-2,Duhumbi-523_trivet-3,pɛɹ+ʑam+ʑu,11045,False,expert,,ʑ a m,,,2
Duhumbi-523_trivet-3-3,Duhumbi-523_trivet-3,pɛɹ+ʑam+ʑu,11046,False,expert,,ʑ u,,,3
Khoina-524_trunktree-1-1,Khoina-524_trunktree-1,hiŋ_la+tʰyŋ,1084,False,expert,,h i ŋ,,,1
Khoina-524_trunktree-1-2,Khoina-524_trunktree-1,hiŋ_la+tʰyŋ,222,False,expert,,l a,,,2
Khoina-524_trunktree-1-3,Khoina-524_trunktree-1,hiŋ_la+tʰyŋ,283,False,expert,,tʰ y ŋ,,,3
Jerigaon-524_trunktree-1-1,Jerigaon-524_trunktree-1,hiŋ_lə+tʰyŋ,1084,False,expert,,h i ŋ,,,1
Jerigaon-524_trunktree-1-2,Jerigaon-524_trunktree-1,hiŋ_lə+tʰyŋ,222,False,expert,,l ə,,,2
Jerigaon-524_trunktree-1-3,Jerigaon-524_trunktree-1,hiŋ_lə+tʰyŋ,283,False,expert,,tʰ y ŋ,,,3
Khoitam-524_trunktree-1-1,Khoitam-524_trunktree-1,hiŋ_lə+tʰyŋ,1084,False,expert,,h i ŋ,,,1
Khoitam-524_trunktree-1-2,Khoitam-524_trunktree-1,hiŋ_lə+tʰyŋ,222,False,expert,,l ə,,,2
Khoitam-524_trunktree-1-3,Khoitam-524_trunktree-1,hiŋ_lə+tʰyŋ,283,False,expert,,tʰ y ŋ,,,3
Rahung-524_trunktree-1-1,Rahung-524_trunktree-1,hiŋ_la+tʰyŋ,1084,False,expert,,h i ŋ,,,1
Rahung-524_trunktree-1-2,Rahung-524_trunktree-1,hiŋ_la+tʰyŋ,222,False,expert,,l a,,,2
Rahung-524_trunktree-1-3,Rahung-524_trunktree-1,hiŋ_la+tʰyŋ,283,False,expert,,tʰ y ŋ,,,3
Rupa-524_trunktree-1-1,Rupa-524_trunktree-1,hiŋ+tʰyŋ,1084,False,expert,,h i ŋ,,,1
Rupa-524_trunktree-1-2,Rupa-524_trunktree-1,hiŋ+tʰyŋ,283,False,expert,,tʰ y ŋ,,,2
Khispi-525_tuber-1-1,Khispi-525_tuber-1,ʥa,552,False,expert,,dʑ a,,,1
Duhumbi-525_tuber-1-1,Duhumbi-525_tuber-1,ʥa,552,False,expert,,dʑ a,,,1
Khoina-525_tuber-1-1,Khoina-525_tuber-1,ʥuː,552,False,expert,,dʑ uː,,,1
Jerigaon-525_tuber-1-1,Jerigaon-525_tuber-1,ʥuː,552,False,expert,,dʑ uː,,,1
Khoitam-525_tuber-1-1,Khoitam-525_tuber-1,ʥuː,552,False,expert,,dʑ uː,,,1
Rahung-525_tuber-1-1,Rahung-525_tuber-1,ʥuː,552,False,expert,,dʑ uː,,,1
Rupa-525_tuber-1-1,Rupa-525_tuber-1,ʥuː,552,False,expert,,dʑ~ɟ/dʑ uː,,,1
Shergaon-525_tuber-1-1,Shergaon-525_tuber-1,ʥuː,552,False,expert,,dʑ uː,,,1
Duhumbi-659_turnaround-1-1,Duhumbi-659_turnaround-1,gir,977,False,expert,,g i r,,,1
Duhumbi-660_turnbyhand-1-1,Duhumbi-660_turnbyhand-1,pʰir,978,False,expert,,pʰ i r,,,1
Duhumbi-661_turninsideoutevaginate-1-1,Duhumbi-661_turninsideoutevaginate-1,prɔs,980,False,expert,,p r ɔ s,,,1
Khoina-526_tusk-1-1,Khoina-526_tusk-1,neˀ,1186,False,expert,,n eˀ,,,1
Khoitam-526_tusk-1-1,Khoitam-526_tusk-1,niˀ,1186,False,expert,,n iˀ,,,1
Rahung-526_tusk-1-1,Rahung-526_tusk-1,niˀ,1186,False,expert,,n iˀ,,,1
Rupa-526_tusk-1-1,Rupa-526_tusk-1,ɲeˀ,1186,False,expert,,ɲ eˀ,,,1
Khispi-526_tusk-1-1,Khispi-526_tusk-1,kɛs,10329,False,expert,,k ɛ s,,,1
Duhumbi-526_tusk-1-1,Duhumbi-526_tusk-1,kɛs,10330,False,expert,,k ɛ s,,,1
Khispi-526_tusk-2-1,Khispi-526_tusk-2,kɛs,11039,False,expert,,k ɛ s,,,1
Duhumbi-526_tusk-2-1,Duhumbi-526_tusk-2,kɛs,11040,False,expert,,k ɛ s,,,1
Khispi-527_twenty-1-1,Khispi-527_twenty-1,kʰej,1187,False,expert,,kʰ e~a/ei,,,1
Duhumbi-527_twenty-1-1,Duhumbi-527_twenty-1,kʰɛj,1187,False,expert,,kʰ ɛi,,,1
Khoina-527_twenty-1-1,Khoina-527_twenty-1,kʰɐ̃ː,1187,False,expert,,kʰ ɐ̃ː,,,1
Jerigaon-527_twenty-1-1,Jerigaon-527_twenty-1,kʰɐ̃ː,1187,False,expert,,kʰ ɐ̃ː,,,1
Khoitam-527_twenty-1-1,Khoitam-527_twenty-1,kʰaː,1187,False,expert,,kʰ aː,,,1
Rahung-527_twenty-1-1,Rahung-527_twenty-1,kʰɔ̃ː,1187,False,expert,,kʰ ɔ̃ː,,,1
Rupa-527_twenty-1-1,Rupa-527_twenty-1,kʰaːj,1187,False,expert,,kʰ ai,,,1
Shergaon-527_twenty-1-1,Shergaon-527_twenty-1,kʰaː,1187,False,expert,,kʰ aː,,,1
Duhumbi-528_twist-1-1,Duhumbi-528_twist-1,kʰik,1188,False,expert,,kʰ i k,,,1
Khoina-528_twist-1-1,Khoina-528_twist-1,tʂʰiˀ,1188,False,expert,,ʈʂʰ iˀ -,,,1
Khoitam-528_twist-1-1,Khoitam-528_twist-1,ʨʰiˀ,1188,False,expert,,tɕʰ iˀ -,,,1
Rahung-528_twist-1-1,Rahung-528_twist-1,ʨʰeˀ,1188,False,expert,,tɕʰ eˀ -,,,1
Rupa-528_twist-1-1,Rupa-528_twist-1,kʰeˀ,1188,False,expert,,kʰ eˀ -,,,1
Khispi-529_two-1-1,Khispi-529_two-1,ɲis,1189,False,expert,,ɲ i s,,,1
Duhumbi-529_two-1-1,Duhumbi-529_two-1,ɲis,1189,False,expert,,ɲ i s,,,1
Khoina-529_two-1-1,Khoina-529_two-1,nik,1189,False,expert,,n i k,,,1
Jerigaon-529_two-1-1,Jerigaon-529_two-1,nik,1189,False,expert,,n i k,,,1
Khoitam-529_two-1-1,Khoitam-529_two-1,nik,1189,False,expert,,n i k,,,1
Rahung-529_two-1-1,Rahung-529_two-1,nik,1189,False,expert,,n i k,,,1
Rupa-529_two-1-1,Rupa-529_two-1,ɲik,1189,False,expert,,ɲ i k,,,1
Shergaon-529_two-1-1,Shergaon-529_two-1,ɲit,1189,False,expert,,ɲ i t,,,1
Khispi-530_underbelow-1-1,Khispi-530_underbelow-1,kʰa,52,False,expert,,kʰ a,,,1
Duhumbi-530_underbelow-1-1,Duhumbi-530_underbelow-1,kʰa,52,False,expert,,kʰ a,,,1
Khoina-530_underbelow-1-1,Khoina-530_underbelow-1,kʰuː,52,False,expert,,kʰ uː,,,1
Jerigaon-530_underbelow-1-1,Jerigaon-530_underbelow-1,kʰuː,52,False,expert,,kʰ uː,,,1
Khoitam-530_underbelow-1-1,Khoitam-530_underbelow-1,kʰuː,52,False,expert,,kʰ uː,,,1
Rahung-530_underbelow-1-1,Rahung-530_underbelow-1,kʰuː,52,False,expert,,kʰ uː,,,1
Rupa-530_underbelow-1-1,Rupa-530_underbelow-1,kʰuː,52,False,expert,,kʰ uː,,,1
Shergaon-530_underbelow-1-1,Shergaon-530_underbelow-1,kʰuː,52,False,expert,,kʰ uː,,,1
Khispi-531_upthere-1-1,Khispi-531_upthere-1,lja,1191,False,expert,,l j a~ɛ/a -,,,1
Duhumbi-531_upthere-1-1,Duhumbi-531_upthere-1,lja,1191,False,expert,,l j a~e~ɛ/a -,,,1
Khoina-531_upthere-1-1,Khoina-531_upthere-1,laŋ,1191,False,expert,,l a ŋ,,,1
Jerigaon-531_upthere-1-1,Jerigaon-531_upthere-1,laŋ,1191,False,expert,,l a ŋ,,,1
Khoitam-531_upthere-1-1,Khoitam-531_upthere-1,laŋ,1191,False,expert,,l a ŋ,,,1
Rupa-531_upthere-1-1,Rupa-531_upthere-1,laŋ,1191,False,expert,,l a ŋ,,,1
Shergaon-531_upthere-1-1,Shergaon-531_upthere-1,laŋ,1191,False,expert,,l a ŋ,,,1
Jerigaon-531_upthere-2-1,Jerigaon-531_upthere-2,tʰaŋ,576,False,expert,,tʰ a ŋ,,,1
Khoitam-531_upthere-2-1,Khoitam-531_upthere-2,tʰaŋ,576,False,expert,,tʰ a ŋ,,,1
Rahung-531_upthere-1-1,Rahung-531_upthere-1,tʰaŋ,576,False,expert,,tʰ a ŋ,,,1
Rupa-531_upthere-2-1,Rupa-531_upthere-2,tʰaŋ,576,False,expert,,tʰ a ŋ,,,1
Shergaon-531_upthere-2-1,Shergaon-531_upthere-2,tʰaŋ,576,False,expert,,tʰ a ŋ,,,1
Khispi-532_upascend-1-1,Khispi-532_upascend-1,kʰuŋ,61,False,expert,,kʰ u ŋ,,,1
Duhumbi-532_upascend-1-1,Duhumbi-532_upascend-1,kʰuŋ,61,False,expert,,kʰ u ŋ,,,1
Khoina-532_upascend-1-1,Khoina-532_upascend-1,kʰyŋ,61,False,expert,,kʰ y ŋ,,,1
Jerigaon-532_upascend-1-1,Jerigaon-532_upascend-1,kʰyŋ,61,False,expert,,kʰ y ŋ,,,1
Khoitam-532_upascend-1-1,Khoitam-532_upascend-1,kʰyŋ,61,False,expert,,kʰ y ŋ,,,1
Rahung-532_upascend-1-1,Rahung-532_upascend-1,kʰyŋ,61,False,expert,,kʰ y ŋ,,,1
Rupa-532_upascend-1-1,Rupa-532_upascend-1,kʰyŋ,61,False,expert,,kʰ y ŋ,,,1
Shergaon-532_upascend-1-1,Shergaon-532_upascend-1,kʰuŋ,61,False,expert,,kʰ u ŋ,,,1
Khispi-533_uproot-1-1,Khispi-533_uproot-1,pʰɔk,1194,False,expert,,pʰ ɔ k,,,1
Duhumbi-533_uproot-1-1,Duhumbi-533_uproot-1,pʰɔk,1194,False,expert,,pʰ ɔ k,,,1
Khoitam-533_uproot-1-1,Khoitam-533_uproot-1,pʰiŋ,1194,False,expert,,pʰ i ŋ,,,1
Rupa-533_uproot-1-1,Rupa-533_uproot-1,pʰiŋ,1194,False,expert,,pʰ i~y/i ŋ,,,1
Khispi-534_urine-1-1,Khispi-534_urine-1,ʑi,1195,False,expert,,ʑ i,,,1
Duhumbi-534_urine-1-1,Duhumbi-534_urine-1,ʑi,1195,False,expert,,ʑ i,,,1
Khoina-534_urine-1-1,Khoina-534_urine-1,ziː,1195,False,expert,,z iː,,,1
Jerigaon-534_urine-1-1,Jerigaon-534_urine-1,ziː,1195,False,expert,,z iː,,,1
Khoitam-534_urine-1-1,Khoitam-534_urine-1,ziː,1195,False,expert,,z iː,,,1
Rahung-534_urine-1-1,Rahung-534_urine-1,ziː,1195,False,expert,,z iː,,,1
Rupa-534_urine-1-1,Rupa-534_urine-1,ziː,1195,False,expert,,z iː,,,1
Shergaon-534_urine-1-1,Shergaon-534_urine-1,ziː,1195,False,expert,,z iː,,,1
Khispi-535_vagina-1-1,Khispi-535_vagina-1,tʰu,1196,False,expert,,tʰ u,,,1
Duhumbi-535_vagina-1-1,Duhumbi-535_vagina-1,tʰu,1196,False,expert,,tʰ u,,,1
Rupa-535_vagina-1-1,Rupa-535_vagina-1,tʰaw,1196,False,expert,,tʰ au,,,1
Shergaon-535_vagina-1-1,Shergaon-535_vagina-1,tʰaw,1196,False,expert,,tʰ au,,,1
Khoina-535_vagina-1-1,Khoina-535_vagina-1,da+pɛ,10318,False,expert,,d a,,,1
Khoina-535_vagina-1-2,Khoina-535_vagina-1,da+pɛ,10319,False,expert,,p ɛ,,,2
Jerigaon-535_vagina-1-1,Jerigaon-535_vagina-1,jɔː,10320,False,expert,,j ɔː,,,1
Khoitam-535_vagina-1-1,Khoitam-535_vagina-1,peː,10321,False,expert,,p eː,,,1
Rahung-535_vagina-1-1,Rahung-535_vagina-1,peː,10322,False,expert,,p eː,,,1
Rupa-535_vagina-2-1,Rupa-535_vagina-2,jaː+liŋ,10323,False,expert,,j aː,,,1
Rupa-535_vagina-2-2,Rupa-535_vagina-2,jaː+liŋ,10324,False,expert,,l i ŋ,,,2
Khoina-535_vagina-2-1,Khoina-535_vagina-2,da+pɛ,11028,False,expert,,d a,,,1
Khoina-535_vagina-2-2,Khoina-535_vagina-2,da+pɛ,11029,False,expert,,p ɛ,,,2
Jerigaon-535_vagina-2-1,Jerigaon-535_vagina-2,jɔː,11030,False,expert,,j ɔː,,,1
Khoitam-535_vagina-2-1,Khoitam-535_vagina-2,peː,11031,False,expert,,p eː,,,1
Rahung-535_vagina-2-1,Rahung-535_vagina-2,peː,11032,False,expert,,p eː,,,1
Rupa-535_vagina-3-1,Rupa-535_vagina-3,jaː+liŋ,11033,False,expert,,j aː,,,1
Rupa-535_vagina-3-2,Rupa-535_vagina-3,jaː+liŋ,11034,False,expert,,l i ŋ,,,2
Khispi-536_vegetableleafy-1-1,Khispi-536_vegetableleafy-1,daŋ,1197,False,expert,,d a ŋ,,,1
Duhumbi-536_vegetableleafy-1-1,Duhumbi-536_vegetableleafy-1,daŋ,1197,False,expert,,d a ŋ,,,1
Khoina-536_vegetableleafy-1-1,Khoina-536_vegetableleafy-1,daŋ,1197,False,expert,,d a ŋ,,,1
Jerigaon-536_vegetableleafy-1-1,Jerigaon-536_vegetableleafy-1,daŋ,1197,False,expert,,d a ŋ,,,1
Khoitam-536_vegetableleafy-1-1,Khoitam-536_vegetableleafy-1,daŋ,1197,False,expert,,d a ŋ,,,1
Rahung-536_vegetableleafy-1-1,Rahung-536_vegetableleafy-1,də+hɔ̃,716,False,expert,,d ə,,,1
Rahung-536_vegetableleafy-1-2,Rahung-536_vegetableleafy-1,də+hɔ̃,1198,False,expert,,h ɔ̃,,,2
Rupa-536_vegetableleafy-1-1,Rupa-536_vegetableleafy-1,dɔŋ+hɔ̃,716,False,expert,,d ə,,,1
Rupa-536_vegetableleafy-1-2,Rupa-536_vegetableleafy-1,dɔŋ+hɔ̃,1198,False,expert,,h ɔ̃,,,2
Shergaon-536_vegetableleafy-1-1,Shergaon-536_vegetableleafy-1,da+hɔ̃,716,False,expert,,d a,,,1
Shergaon-536_vegetableleafy-1-2,Shergaon-536_vegetableleafy-1,da+hɔ̃,1198,False,expert,,h ɔ̃,,,2
Khoitam-536_vegetableleafy-2-1,Khoitam-536_vegetableleafy-2,də+hɔ̃,10314,False,expert,,d ə,,,1
Khoitam-536_vegetableleafy-2-2,Khoitam-536_vegetableleafy-2,də+hɔ̃,10315,False,expert,,h ɔ̃,,,2
Rupa-536_vegetableleafy-2-1,Rupa-536_vegetableleafy-2,dɔŋ+hɔ̃ dɔ+hɔ̃,10316,False,expert,,d ɔ ŋ,,,1
Rupa-536_vegetableleafy-2-2,Rupa-536_vegetableleafy-2,dɔŋ+hɔ̃ dɔ+hɔ̃,10317,False,expert,,h ɔ̃,,,2
Khoitam-536_vegetableleafy-3-1,Khoitam-536_vegetableleafy-3,də+hɔ̃,11024,False,expert,,d ə,,,1
Khoitam-536_vegetableleafy-3-2,Khoitam-536_vegetableleafy-3,də+hɔ̃,11025,False,expert,,h ɔ̃,,,2
Rupa-536_vegetableleafy-3-1,Rupa-536_vegetableleafy-3,dɔŋ+hɔ̃ dɔ+hɔ̃,11026,False,expert,,d ɔ ŋ,,,1
Rupa-536_vegetableleafy-3-2,Rupa-536_vegetableleafy-3,dɔŋ+hɔ̃ dɔ+hɔ̃,11027,False,expert,,h ɔ̃,,,2
Khispi-537_veranda-1-1,Khispi-537_veranda-1,jaŋ+ʨʰɔŋ,194,False,expert,,j a ŋ,,,1
Khispi-537_veranda-1-2,Khispi-537_veranda-1,jaŋ+ʨʰɔŋ,1199,False,expert,,tɕʰ ɔ ŋ,,,2
Duhumbi-537_veranda-1-1,Duhumbi-537_veranda-1,jaŋ+ʨʰɔŋ,194,False,expert,,j a ŋ,,,1
Duhumbi-537_veranda-1-2,Duhumbi-537_veranda-1,jaŋ+ʨʰɔŋ,1199,False,expert,,tɕʰ ɔ ŋ,,,2
Khoina-537_veranda-1-1,Khoina-537_veranda-1,da+ʣɔ̃ː,1200,False,expert,,d a,,,1
Khoina-537_veranda-1-2,Khoina-537_veranda-1,da+ʣɔ̃ː,1199,False,expert,,dz ɔ̃ː -,,,2
Jerigaon-537_veranda-1-1,Jerigaon-537_veranda-1,da+ʥɔ̃ːŋ,1200,False,expert,,d a,,,1
Jerigaon-537_veranda-1-2,Jerigaon-537_veranda-1,da+ʥɔ̃ːŋ,1199,False,expert,,dʑ ɔ̃ː ŋ,,,2
Khoitam-537_veranda-1-1,Khoitam-537_veranda-1,ʥũːŋ,1199,False,expert,,dʑ ũː ŋ,,,1
Rahung-537_veranda-1-1,Rahung-537_veranda-1,la+pʰɔŋ,1200,False,expert,,l a,,,1
Rahung-537_veranda-1-2,Rahung-537_veranda-1,la+pʰɔŋ,655,False,expert,,pʰ ɔ ŋ,,,2
Rupa-537_veranda-1-1,Rupa-537_veranda-1,ʥũː+baw,1199,False,expert,,dʑ ũː (ŋ)/ŋ,,,1
Rupa-537_veranda-1-2,Rupa-537_veranda-1,ʥũː+baw,650,False,expert,,b au,,,2
Shergaon-537_veranda-1-1,Shergaon-537_veranda-1,ʥɔ̃ː+kʰiŋ,1199,False,expert,,dʑ ɔ̃ː -,,,1
Shergaon-537_veranda-1-2,Shergaon-537_veranda-1,ʥɔ̃ː+kʰiŋ,636,False,expert,,kʰ i ŋ,,,2
Khispi-538_village-1-1,Khispi-538_village-1,tʰup,1203,False,expert,,tʰ u p,,,1
Duhumbi-538_village-1-1,Duhumbi-538_village-1,tʰup,1203,False,expert,,tʰ u p~k/p,,,1
Khoina-538_village-1-1,Khoina-538_village-1,tʰyk,1203,False,expert,,tʰ y k,,,1
Jerigaon-538_village-1-1,Jerigaon-538_village-1,tʰyk,1203,False,expert,,tʰ y k,,,1
Khoitam-538_village-1-1,Khoitam-538_village-1,tʰyk,1203,False,expert,,tʰ y k,,,1
Rahung-538_village-1-1,Rahung-538_village-1,tʰyk,1203,False,expert,,tʰ y k,,,1
Rupa-538_village-1-1,Rupa-538_village-1,tʰyk,1203,False,expert,,tʰ y k,,,1
Shergaon-538_village-1-1,Shergaon-538_village-1,tʰuk,1203,False,expert,,tʰ u k,,,1
Khoina-539_vomit-1-1,Khoina-539_vomit-1,jɔk,1204,False,expert,,j ɔ k,,,1
Jerigaon-539_vomit-1-1,Jerigaon-539_vomit-1,jɔk,1204,False,expert,,j ɔ k,,,1
Khoitam-539_vomit-1-1,Khoitam-539_vomit-1,jɔk,1204,False,expert,,j ɔ k,,,1
Rahung-539_vomit-1-1,Rahung-539_vomit-1,jɔk,1204,False,expert,,j ɔ k,,,1
Rupa-539_vomit-1-1,Rupa-539_vomit-1,jɔk,1204,False,expert,,j ɔ k,,,1
Shergaon-539_vomit-1-1,Shergaon-539_vomit-1,jɔk,1204,False,expert,,j ɔ k,,,1
Khispi-539_vomit-1-1,Khispi-539_vomit-1,mas,10312,False,expert,,m a s,,,1
Duhumbi-539_vomit-1-1,Duhumbi-539_vomit-1,mas,10313,False,expert,,m a s,,,1
Khispi-539_vomit-2-1,Khispi-539_vomit-2,mas,11022,False,expert,,m a s,,,1
Duhumbi-539_vomit-2-1,Duhumbi-539_vomit-2,mas,11023,False,expert,,m a s,,,1
Khispi-540_waist-1-1,Khispi-540_waist-1,buk+tʰuŋ,1208,False,expert,,b u k,,,1
Khispi-540_waist-1-2,Khispi-540_waist-1,buk+tʰuŋ,1205,False,expert,,tʰ u ŋ,,,2
Duhumbi-540_waist-1-1,Duhumbi-540_waist-1,buk+tuŋ,1208,False,expert,,b u k,,,1
Duhumbi-540_waist-1-2,Duhumbi-540_waist-1,buk+tuŋ,1205,False,expert,,t u ŋ,,,2
Khoina-540_waist-1-1,Khoina-540_waist-1,bə+kʰɐk+tʰyn,1208,False,expert,,b ə -,,,1
Khoina-540_waist-1-2,Khoina-540_waist-1,bə+kʰɐk+tʰyn,672,False,expert,,kʰ ɐ k,,,2
Khoina-540_waist-1-3,Khoina-540_waist-1,bə+kʰɐk+tʰyn,1205,False,expert,,tʰ y n,,,3
Jerigaon-540_waist-1-1,Jerigaon-540_waist-1,mə+kʰɐk+tyŋ,104,False,expert,,m ə,,,1
Jerigaon-540_waist-1-2,Jerigaon-540_waist-1,mə+kʰɐk+tyŋ,672,False,expert,,kʰ ɐ k,,,2
Jerigaon-540_waist-1-3,Jerigaon-540_waist-1,mə+kʰɐk+tyŋ,1205,False,expert,,t y ŋ,,,3
Rupa-540_waist-1-1,Rupa-540_waist-1,mə+kʰak+tyŋ,104,False,expert,,m ə,,,1
Rupa-540_waist-1-2,Rupa-540_waist-1,mə+kʰak+tyŋ,672,False,expert,,kʰ a k,,,2
Rupa-540_waist-1-3,Rupa-540_waist-1,mə+kʰak+tyŋ,1205,False,expert,,t y ŋ,,,3
Shergaon-540_waist-1-1,Shergaon-540_waist-1,mə+kʰak+tuŋ,104,False,expert,,m ə,,,1
Shergaon-540_waist-1-2,Shergaon-540_waist-1,mə+kʰak+tuŋ,672,False,expert,,kʰ a k,,,2
Shergaon-540_waist-1-3,Shergaon-540_waist-1,mə+kʰak+tuŋ,1205,False,expert,,t u ŋ,,,3
Duhumbi-541_wait-1-1,Duhumbi-541_wait-1,ʥak,1209,False,expert,,dʑ a k~p/k,,,1
Jerigaon-541_wait-1-1,Jerigaon-541_wait-1,ʥɐk,1209,False,expert,,dʑ ɐ k,,,1
Khoitam-541_wait-1-1,Khoitam-541_wait-1,ʥak,1209,False,expert,,dʑ a k,,,1
Rahung-541_wait-1-1,Rahung-541_wait-1,ʥak,1209,False,expert,,dʑ a k,,,1
Rupa-541_wait-1-1,Rupa-541_wait-1,ʥak,1209,False,expert,,dʑ a k,,,1
Shergaon-541_wait-1-1,Shergaon-541_wait-1,ʥak,1209,False,expert,,dʑ a k,,,1
Khispi-541_wait-1-1,Khispi-541_wait-1,laŋ,458,False,expert,,l a ŋ,,,1
Duhumbi-541_wait-2-1,Duhumbi-541_wait-2,naŋ,458,False,expert,,n a ŋ,,,1
Khoina-541_wait-1-1,Khoina-541_wait-1,laŋ,458,False,expert,,l a ŋ,,,1
Khoitam-541_wait-2-1,Khoitam-541_wait-2,laŋ,458,False,expert,,l a ŋ,,,1
Rupa-541_wait-2-1,Rupa-541_wait-2,laŋ,458,False,expert,,l a ŋ,,,1
Khispi-542_wakeup-1-1,Khispi-542_wakeup-1,jɔw,1211,False,expert,,j ɔu,,,1
Duhumbi-542_wakeup-1-1,Duhumbi-542_wakeup-1,jɔw,1211,False,expert,,j ɔu,,,1
Khoina-542_wakeup-1-1,Khoina-542_wakeup-1,jɔ,1211,False,expert,,j ɔ,,,1
Jerigaon-542_wakeup-1-1,Jerigaon-542_wakeup-1,jɔ,1211,False,expert,,j ɔ,,,1
Khoitam-542_wakeup-1-1,Khoitam-542_wakeup-1,jɔ,1211,False,expert,,j ɔ,,,1
Rahung-542_wakeup-1-1,Rahung-542_wakeup-1,jo,1211,False,expert,,j o,,,1
Rupa-542_wakeup-1-1,Rupa-542_wakeup-1,jaw,1211,False,expert,,j au,,,1
Shergaon-542_wakeup-1-1,Shergaon-542_wakeup-1,jaw,1211,False,expert,,j au,,,1
Khispi-543_walkmovego-1-1,Khispi-543_walkmovego-1,wa,329,False,expert,,w a,,,1
Duhumbi-543_walkmovego-1-1,Duhumbi-543_walkmovego-1,wa,329,False,expert,,w a,,,1
Khoina-543_walkmovego-1-1,Khoina-543_walkmovego-1,rɐˀ,329,False,expert,,r ɐˀ,,,1
Jerigaon-543_walkmovego-1-1,Jerigaon-543_walkmovego-1,rɐˀ,329,False,expert,,r ɐˀ,,,1
Khoitam-543_walkmovego-1-1,Khoitam-543_walkmovego-1,rɔˀ,329,False,expert,,r ɔˀ,,,1
Rahung-543_walkmovego-1-1,Rahung-543_walkmovego-1,rɔˀ,329,False,expert,,r ɔˀ,,,1
Rupa-543_walkmovego-1-1,Rupa-543_walkmovego-1,rɔˀ,329,False,expert,,r ɔˀ,,,1
Shergaon-543_walkmovego-1-1,Shergaon-543_walkmovego-1,rɔ,329,False,expert,,r ɔ,,,1
Duhumbi-544_walkingstick-1-1,Duhumbi-544_walkingstick-1,kʰɛj+duŋ,1214,False,expert,,kʰ ɛi,,,1
