ID,Local_ID,Language_ID,Parameter_ID,Value,Form,Segments,Comment,Source,Cognacy,Loan,Graphemes,Profile,English_Gloss_in_Source,French_Gloss_in_Source
Mbazla-515_salt-1,6fae9ba2-af5d-47cd-a912-60bbda9bcb34,Mbazla,515_salt,mázáíʼ,mázáíʼ,m a z a i ʔ,,seignobos1984;tourneux1987,5495,,^ m á z á í ʼ $,default,salt,sel
Mbudum-515_salt-1,de36fa8a-b71f-4d0b-9915-0de9ac9d90c5,Mbudum,515_salt,nəweŋ,nəweŋ,n ə w e ŋ,,ndokobaiprogb,17606,,^ n ə w e ŋ $,default,salt,sel
Mbuko-515_salt-1,789cfaf9-8848-4777-b660-59f0d9e4af21,Mbuko,515_salt,zətene,zətene,z ə t e n e,,gravinaprog,228,,^ z ə t e n e $,default,salt,sel
Merey-515_salt-1,6e15e8e6-8f34-4d10-898d-b7de82b74073,Merey,515_salt,zluwal,zluwal,ɮ u w a l,,gravinaetalprog,2166,,^ zl u w a l $,default,salt,sel
Moloko-515_salt-1,2379cde9-cead-40df-9c74-55d14fffaeb2,Moloko,515_salt,zetene,zetene,z e t e n e,,friesennd,3218,,^ z e t e n e $,default,salt,sel
Mpade-515_salt-1,fe9e760a-0d69-4a75-a4d3-7733b8766fed,Mpade,515_salt,kuro,kuro,k u r o,,allisonnd,14160,,^ k u r o $,default,salt,sel
Mser-515_salt-1,b1ed1af2-ec65-4f76-b43f-a443dd050c55,Mser,515_salt,uran,uran,u r a n,,allisonnd,14160,,^ u r a n $,default,salt,sel
Nyimatli-515_salt-1,4abd1dfc-2741-424f-876f-19ebb19e9813,Nyimatli,515_salt,dleeru,dleeru,ɬ eː r u,,,14162,,^ dl ee r u $,default,salt,
Ouldeme-515_salt-1,42dcd5f2-e6a8-46c4-ac47-cbe737f1559b,Ouldeme,515_salt,bə̀lmà,bəlmà,b ə l m a,,kinnairdproga,13238,,^ b ə l m à $,default,salt,sel
Psikye-515_salt-1,9eb55b9b-065c-4dd8-a1b8-a3e4ab3af35e,Psikye,515_salt,gwənə́,gwənə,gʷ ə n ə,,mazzucci2006,20118,,^ gw ə n ə $,default,salt,
Sukur-515_salt-1,fb227546-eb8b-436e-b079-73ca862fa310,Sukur,515_salt,nyerga,nyerga,n j e r g a,,david1996;thomasprog,15727,,^ n y e r g a $,default,salt,
Vame-515_salt-1,45d2b652-ae64-4894-ad54-913a4f8f702f,Vame,515_salt,mázày,mázày,m a z a j,,kinnairdprogb,10127,,^ m á z à y $,default,salt,sel
Zina-515_salt-1,52d944b5-584f-4c8f-b00e-74014fd25be9,Zina,515_salt,jàlaká,jàlaká,j a l a k a,,schmidtetal2002,14160,,^ j à l a k á $,default,salt,sel
Afade-516_sand-1,c7e83a37-b420-46b2-831d-42d012d5a829,Afade,516_sand,sen,sen,s e n,,allisonnd,10032,,^ s e n $,default,sand,sable
Bata-516_sand-1,7a505096-1996-4b58-b113-73f42d8d6ede,Bata,516_sand,mbíɗímə̀to,mbíɗíməto,m b i ɗ i m ə t o,,boyd2005;pweddon2001,3712,,^ m b í ɗ í m ə t o $,default,sand,
Buwal-516_sand-1,72aaf907-384a-495f-a765-7502d66730a9,Buwal,516_sand,vɑkw,vɑkw,v ɑ kʷ,,viljoenproga,13824,,^ v ɑ kw $,default,sand,sable
Cuvok-516_sand-1,210757c1-20ce-4c2c-8e28-81cafbaf58d8,Cuvok,516_sand,warɓaɓay,warɓaɓay,w a r ɓ a ɓ a j,,ndokobaiproga,1018,,^ w a r ɓ a ɓ a y $,default,sand,sable
Dghwede-516_sand-1,a2f45bec-45fc-43d6-bcb6-d14b80ab46a3,Dghwede,516_sand,zhige,zhige,ʒ i g e,,frick1977,16344,,^ zh i g e $,default,sand,
Dugwor-516_sand-1,67cf50b0-03e3-4e01-9efe-c1bee7d63e11,Dugwor,516_sand,zluyaŋ,zluyaŋ,ɮ u j a ŋ,,gravina2004,14791,,^ zl u y a ŋ $,default,sand,sable
Ga-516_sand-1,dfaa1fd7-e968-40f3-aaee-3be9255072b7,Ga,516_sand,wanchokita,wanchokita,w a n tʃ o k i t a,,manewman1978,7554,,^ w a n ch o k i t a $,default,sand,
Gavar-516_sand-1,4cc1f1d6-9823-4999-bada-5b954a446247,Gavar,516_sand,vɑkw,vɑkw,v ɑ kʷ,,viljoenprogb,8147,,^ v ɑ kw $,default,sand,sable
GizigaMarva-516_sand-1,d6a8f424-e69e-4189-ae64-4c83f3059973,GizigaMarva,516_sand,slimiyew,slimiyew,ɬ i m i j e w,,gravina2004,10280,,^ sl i m i y e w $,default,sand,sable
Hwana-516_sand-1,1fdb9236-0810-411c-96d7-28b75d088477,Hwana,516_sand,tʃʊ́hʷéɹ̝à,tʃʊhʷéɹ̝à,tʃ ʊ hʷ e ɹ̝ a,,harleynda,15923,,^ tʃ ʊ hʷ é ɹ̝ à $,default,sand,
KamweFutu-516_sand-1,8cc4119e-c9fd-4b83-808e-d1343edf48b5,KamweFutu,516_sand,ndalogho,ndalogho,n d a l o gʱ o,,harley2009a,14539,,^ n d a l o gh o $,default,sand,
Kanuri-516_sand-1,80faa4ce-faba-44df-adc1-3299bbb93c64,Kanuri,516_sand,césa; késa,césa,c e s a,,,10032,,^ c és a $,default,sand,sable
Lagwan-516_sand-1,8c0689f6-b7f6-4119-bcbc-86b298cd9599,Lagwan,516_sand,sèén,sèén,s e e n,,shryocknd,10032,,^ s è é n $,default,sand,sable
Malgbe-516_sand-1,5a680a7b-ff0b-4258-98ff-6e2700d82f0c,Malgbe,516_sand,yara,yara,j a r a,,allisonnd,10032,,^ y a r a $,default,sand,sable
Mazera-516_sand-1,d588cd76-1afa-4248-95b9-a0cc72bd325d,Mazera,516_sand,sagum,sagum,s a g u m,,allisonnd,10032,,^ s a g u m $,default,sand,sable
Mbara-516_sand-1,b9da8be2-836b-4a1b-b3fb-c872f274e84e,Mbara,516_sand,yaya,yaya,j a j a,,tourneux1986,954,,^ y a y a $,default,sand,sable
Mbazla-516_sand-1,d23eb7df-6952-4508-96db-d2240056c77f,Mbazla,516_sand,wùyáŋ,wùyáŋ,w u j a ŋ,,seignobos1984;tourneux1987,18387,,^ w ù y á ŋ $,default,sand,sable
Mbudum-516_sand-1,d9cbaf1b-f2c4-40af-b4f1-3ff990174c9d,Mbudum,516_sand,vok,vok,v o k,,ndokobaiprogb,9996,,^ v o k $,default,sand,sable
Mbuko-516_sand-1,7bedf935-9c22-49a3-8390-84e93e1213fa,Mbuko,516_sand,wiyen,wiyen,w i j e n,,gravinaprog,9992,,^ w i y e n $,default,sand,le sable
Merey-516_sand-1,7372505f-ad41-4593-bad5-42b04872ad54,Merey,516_sand,hawiyeŋ,hawiyeŋ,h a w i j e ŋ,,gravinaetalprog,3266,,^ h a w i y e ŋ $,default,sand,sable
Merey-516_sand-2,ce8daaf2-5483-4606-a2f8-209c001095e1,Merey,516_sand,hewiyeŋ,hewiyeŋ,h e w i j e ŋ,,gravinaetalprog,3266,,^ h e w i y e ŋ $,default,sand,sable
Mpade-516_sand-1,25698fe4-5334-445f-ae8b-387ddb176457,Mpade,516_sand,séró kìásà,séró_kìásà,s e r o + k i a s a,,allisonnd,10032,,^ s é r ó _ k ì á s à $,default,sand,sable
Mser-516_sand-1,7882a9bc-e7b6-46ca-9a17-81a2bb424204,Mser,516_sand,sen,sen,s e n,,allisonnd,10032,,^ s e n $,default,sand,sable
Muyang-516_sand-1,831417f9-810e-4285-8b37-cf0fb03a8bbc,Muyang,516_sand,hawiyeŋ,hawiyeŋ,h a w i j e ŋ,,smith,3266,,^ h a w i y e ŋ $,default,sand,sable
Muyang-516_sand-2,ccff0cb9-1552-46d9-a8d7-00b3ef5f0e4e,Muyang,516_sand,wiyɑŋ,wiyɑŋ,w i j ɑ ŋ,,smith,19935,,^ w i y ɑ ŋ $,default,sand,sable
Nyimatli-516_sand-1,7ae8b916-ca36-48eb-86d6-6fbd821562b5,Nyimatli,516_sand,wuɗyi,wuɗyi,w u ɗ j i,,,15859,,^ w u ɗ y i $,default,sand,
Ouldeme-516_sand-1,36408b30-38cb-468a-bd33-1c1220eee0de,Ouldeme,516_sand,wīyāŋ,wīyāŋ,w i j a ŋ,,kinnairdproga,5252,,^ w ī y ā ŋ $,default,sand,sable
Ouldeme-516_sand-2,aa5daedc-89ab-4ec6-b53c-5fb221b8c478,Ouldeme,516_sand,hawiyeŋ,hawiyeŋ,h a w i j e ŋ,,kinnairdproga,3266,,^ h a w i y e ŋ $,default,sand,sable
Sukur-516_sand-1,21dac5fb-8b16-488f-a042-6995e11e9e6d,Sukur,516_sand,shawshawa,shawshawa,ʃ a w ʃ a w a,,david1996;thomasprog,16994,,^ sh a wsh a w a $,default,sand,
Vame-516_sand-1,de6788b3-51f7-4a73-87bb-b675e397c390,Vame,516_sand,hígì sūwák,hígì_sūwák,h i g i + s u w a k,,kinnairdprogb,7853,,^ h í g ì _ s ū w á k $,default,sand,sable
Zina-516_sand-1,d415cabd-c23a-4f2e-81c8-feb5b0ac0480,Zina,516_sand,ísákíná,ísákíná,i s a k i n a,,schmidtetal2002,10032,,^ í s á k í n á $,default,sand,sable
Afade-517_say-1,f817b386-bcd1-402e-908c-5d382826cb38,Afade,517_say,gɨ,gɨ,g ɨ,,allisonnd,16529,,^ g ɨ $,default,say,dire
Bata-517_say-1,9395542c-b7df-4430-b236-33a01c576fd2,Bata,517_say,sá,sá,s a,,boyd2005;pweddon2001,2719,,^ s á $,default,say,
Buduma-517_say-1,42b6359c-b14c-49c3-966b-96307e28b5a4,Buduma,517_say,ce (gə),ce_,c e,,mckone2009,16529,,^ c e _$,default,say,dire
Buwal-517_say-1,1382f66b-688c-416d-97f9-0dc2f63a69e4,Buwal,517_say,zlɑp,zlɑp,ɮ ɑ p,,viljoenproga,17875,,^ zl ɑ p $,default,say,dire
Buwal-517_say-2,6d0f8efd-d20c-4b1d-ae60-8854a962ea17,Buwal,517_say,yɑ,yɑ,j ɑ,,viljoenproga,10962,,^ y ɑ $,default,say,dire
Cuvok-517_say-1,85cb4bd1-c50c-43a8-ae14-33ce93a048e6,Cuvok,517_say,gwaɗa,gwaɗa,gʷ a ɗ a,,ndokobaiproga,5051,,^ gw a ɗ a $,default,say,dire
Dghwede-517_say-1,6007334b-14d3-4928-8641-61eb7b8908a3,Dghwede,517_say,kwara,kwara,kʷ a r a,,frick1977,11167,,^ kw a r a $,default,say,
Dugwor-517_say-1,00e0c03b-4572-4b7a-a6c6-e5dd01a533af,Dugwor,517_say,məgwaɗey,məgwaɗey,m ə gʷ a ɗ e j,,gravina2004,10593,,^ m ə gw a ɗ e y $,default,say,dire
Gavar-517_say-1,0c0e2908-705c-4410-96bb-b2703e15c7e7,Gavar,517_say,ghɑl,ghɑl,gʱ ɑ l,,viljoenprogb,13432,,^ gh ɑ l $,default,say,dire
Gavar-517_say-2,8d1b6232-fa10-4636-878f-c31673e337df,Gavar,517_say,yɑ,yɑ,j ɑ,,viljoenprogb,8928,,^ y ɑ $,default,say,dire
Gemzek-517_say-1,20a055cd-3529-4adb-8026-2d9316109248,Gemzek,517_say,metsəke,metsəke,m e ts ə k e,,gravinanda,5727,,^ m e ts ə k e $,default,say,dire
Gemzek-517_say-2,516df266-7ebe-4b0e-b094-1605f661fef8,Gemzek,517_say,gwaɗ,gwaɗ,gʷ a ɗ,,gravinanda,946,,^ gw a ɗ $,default,say,dire
GizigaMarva-517_say-1,d73cce96-35d3-497b-8200-766fbe9f861f,GizigaMarva,517_say,ɓe,ɓe,ɓ e,,gravina2004,5922,,^ ɓ e $,default,say,dire
Kanuri-517_say-1,28765cf9-db08-4ba2-9a24-a8b69a569e6b,Kanuri,517_say,gùl+,gùl+,g u l,,,16529,,^ g ù l +$,default,say,dire
Lagwan-517_say-1,3a3344af-a4a1-457e-82bf-a1c30b55126f,Lagwan,517_say,kawun (ka); wa,kawun_,k a w u n,,shryocknd,16529,,^ k a w u n _$,default,say,dire
Lamang-517_say-1,a0ff9c58-6720-4137-84b2-dcbcae770157,Lamang,517_say,kag,kag,k a g,,wolffnd,19542,,^ k a g $,default,say,
Lamang-517_say-2,c8d9f2c4-4e80-4f9b-8556-ba45bf63e735,Lamang,517_say,ka,ka,k a,,wolffnd,15475,,^ k a $,default,say,
Malgbe-517_say-1,6ba70c24-d794-4d6d-88bf-e4bbc4d47e37,Malgbe,517_say,sagɨwun (sagɨ),sagɨwun_,s a g ɨ w u n,,allisonnd,16529,,^ s a g ɨ w u n _$,default,say,dire
MargiS-517_say-1,ee6863f2-0f4e-4b24-8fa0-d39ceb48c24f,MargiS,517_say,na,na,n a,,harleyndb,8167,,^ n a $,default,say,
Mbara-517_say-1,57e0e9a3-bf5c-45d8-9bc3-0c4a6196bf5e,Mbara,517_say,"ʼbu, ʼba",ʼbu,ʔ b u,,tourneux1986,3802,,^ ʼ b u $,default,say,
Mbazla-517_say-1,0ebb9fca-8a6e-43b3-91dd-44e30a90c3ce,Mbazla,517_say,nàlúpáwúʼ,nàlúpáwúʼ,n a l u p a w u ʔ,,seignobos1984;tourneux1987,8833,,^ n à l ú p á w ú ʼ $,default,say,dire
Mbudum-517_say-1,a4a825cb-2956-4cab-a46a-5bace7297d09,Mbudum,517_say,lu,lu,l u,,ndokobaiprogb,10459,,^ l u $,default,say,dire
Mbuko-517_say-1,56cdaca9-4dbd-48cd-9dce-fdede4ae483c,Mbuko,517_say,ja,ja,j a,,gravinaprog,6331,,^ j a $,default,say,dire
Mbuko-517_say-2,8645fa53-8702-4add-ac6d-8d7a19f5aff4,Mbuko,517_say,wa,wa,w a,,gravinaprog,5762,,^ w a $,default,say,dire
Merey-517_say-1,35883524-81bb-45f5-9b17-c1faea8b130c,Merey,517_say,tsik,tsik,ts i k,,gravinaetalprog,14307,,^ ts i k $,default,say,dire
Mpade-517_say-1,07cc72e7-233d-44f3-b71b-9b995f023a06,Mpade,517_say,gɨ̀,gɨ,g ɨ,,allisonnd,16529,,^ g ɨ $,default,say,dire
Mser-517_say-1,fe773f6f-28e3-40ad-bbcf-5869939a36b7,Mser,517_say,bɨl,bɨl,b ɨ l,,allisonnd,16529,,^ b ɨ l $,default,say,dire
Muyang-517_say-1,88360b17-c8b3-40cc-9823-32662f20fc2f,Muyang,517_say,ɗəm,ɗəm,ɗ ə m,,smith,14857,,^ ɗ ə m $,default,say,dire
Nyimatli-517_say-1,affd73b6-06ee-4244-9313-85ee860d09f2,Nyimatli,517_say,zu̱,zu̱,z u,,,2717,,^ z u̱ $,default,say,
Ouldeme-517_say-1,5aaf15a2-facd-48de-ad56-c62747d8c580,Ouldeme,517_say,ɗāmār,ɗāmār,ɗ a m a r,,kinnairdproga,13413,,^ ɗ ā m ā r $,default,say,dire ; annoncer à ; informer ; parler à
Ouldeme-517_say-2,d4aa1b2d-cfdc-44fe-acbe-07e35b9a0cf9,Ouldeme,517_say,ŋgày,ŋgày,ŋ g a j,,kinnairdproga,19201,,^ ŋ g à y $,default,say,dire
Ouldeme-517_say-3,f65c1a30-bf96-4285-9caf-0631565d05bd,Ouldeme,517_say,hə̀nàr,hənàr,h ə n a r,,kinnairdproga,15639,,^ h ə n à r $,default,say,dire à lui
Psikye-517_say-1,c29e0922-70bb-4b42-b8f3-2a3f16e43376,Psikye,517_say,pa,pa,p a,,mazzucci2006,19800,,^ p a $,default,say,
Psikye-517_say-2,d798377c-c7c0-47b9-a48d-30c536baf353,Psikye,517_say,kə,kə,k ə,,mazzucci2006,19628,,^ k ə $,default,say,
Afade-518_scar-1,82837130-ff45-4a07-a847-19b76ccd6c03,Afade,518_scar,balu,balu,b a l u,,allisonnd,2219,,^ b a l u $,default,scar,cicatrice
Bata-518_scar-1,0f018e2e-3eb2-416e-8a28-5c160eb30cca,Bata,518_scar,duɓe,duɓe,d u ɓ e,,boyd2005;pweddon2001,800,,^ d u ɓ e $,default,scar,
Buduma-518_scar-1,8cd244d6-4996-4976-9312-8eb2e61940ea,Buduma,518_scar,balo,balo,b a l o,,mckone2009,2219,,^ b a l o $,default,scar,cicatrice
Cuvok-518_scar-1,96ca4cd8-6146-4ca4-9aa7-e3ad58d723f9,Cuvok,518_scar,vevek,vevek,v e v e k,,ndokobaiproga,6260,,^ v e v e k $,default,scar,cicatrice
Dugwor-518_scar-1,beffbc75-d4de-470c-b645-bf160695c56c,Dugwor,518_scar,məvavay,məvavay,m ə v a v a j,,gravina2004,1936,,^ m ə v a v a y $,default,scar,cicatrice
Gavar-518_scar-1,c1f2a1dd-72d8-4f02-a85f-bfb067518fcc,Gavar,518_scar,veviɗ mblɑh,veviɗ_mblɑh,v e v i ɗ + m b l ɑ h,,viljoenprogb,20214,,^ v e v i ɗ _ m b l ɑ h $,default,scar,cicatrice
GizigaMarva-518_scar-1,7ded653c-079e-4572-824e-cbb511674e04,GizigaMarva,518_scar,vive,vive,v i v e,,gravina2004,798,,^ v i v e $,default,scar,cicatrice
KamweFutu-518_scar-1,276041ce-786d-4d4a-bdc9-f37a6c3719a9,KamweFutu,518_scar,mavərazhi,mavərazhi,m a v ə r a ʒ i,,harley2009a,4113,,^ m a v ə r a zh i $,default,scar,
Kanuri-518_scar-1,26056d4f-cdd7-4015-a1f9-3a087ee0686a,Kanuri,518_scar,bálo,bálo,b a l o,,,2219,,^ b á l o $,default,scar,cicatrice
Lagwan-518_scar-1,cd8ec32d-86e4-45b6-865c-86d678dd68b9,Lagwan,518_scar,mɓɨlkam,mɓɨlkam,m ɓ ɨ l k a m,,shryocknd,2219,,^ m ɓ ɨ l k a m $,default,scar,cicatrice
Malgbe-518_scar-1,655f4d6e-e281-4b5a-aaa2-48ab2be4d4dc,Malgbe,518_scar,alama,alama,a l a m a,,allisonnd,2219,,^ a l a m a $,default,scar,cicatrice
Mbudum-518_scar-1,a8fc9089-130d-4e87-b510-26b5a830cc2d,Mbudum,518_scar,vəvek,vəvek,v ə v e k,,ndokobaiprogb,9634,,^ v ə v e k $,default,scar,cicatrice
Merey-518_scar-1,d51adab4-bdd1-4227-aae3-58fd69fbacfb,Merey,518_scar,vavay,vavay,v a v a j,,gravinaetalprog,17269,,^ v a v a y $,default,scar,cicatrice
Moloko-518_scar-1,637d2fbd-8159-437d-aadb-49a36f074317,Moloko,518_scar,mədava,mədava,m ə d a v a,,friesennd,12791,,^ m ə d a v a $,default,scar,cicatrice
Moloko-518_scar-2,ef3fc96a-9e3c-4663-925e-140d7621f97c,Moloko,518_scar,cáhay,cáhay,c a h a j,,friesennd,16203,,^ c á h a y $,default,scar,scarifier; se balafrer
Mpade-518_scar-1,2e9f8435-96ca-4736-82a7-8b91b61d2966,Mpade,518_scar,bàló,bàló,b a l o,,allisonnd,2219,,^ b à l ó $,default,scar,cicatrice
Mser-518_scar-1,4fe394cf-4375-4f2a-bdef-bd53924d3888,Mser,518_scar,mbɨlɗi,mbɨlɗi,m b ɨ l ɗ i,,allisonnd,2219,,^ m b ɨ l ɗ i $,default,scar,cicatrice
Muyang-518_scar-1,753c74a5-acc8-4c4b-969b-aa8060e05daf,Muyang,518_scar,ɗɑhɑ,ɗɑhɑ,ɗ ɑ h ɑ,,smith,6003,,^ ɗ ɑ h ɑ $,default,scar,balafre
Muyang-518_scar-2,7bbed69b-12c7-4d7b-a10a-16909573eb64,Muyang,518_scar,bɑnjɑy,bɑnjɑy,b ɑ n j ɑ j,,smith,15809,,^ b ɑ n j ɑ y $,default,scar,balafre
Muyang-518_scar-3,88892f01-7405-421f-a073-734f08fdd759,Muyang,518_scar,mɑndɑvɑ,mɑndɑvɑ,m ɑ n d ɑ v ɑ,,smith,18035,,^ m ɑ n d ɑ v ɑ $,default,scar,cicatrice
Nyimatli-518_scar-1,987e2818-34db-4802-bb34-bfaf2557a147,Nyimatli,518_scar,chiɓir,chiɓir,tʃ i ɓ i r,,,16376,,^ ch i ɓ i r $,default,scar,
Ouldeme-518_scar-1,8cf6ca86-3cf9-4425-ac17-6c993a7b8376,Ouldeme,518_scar,mə̄fə̄rāk,mə̄fə̄rāk,m ə f ə r a k,,kinnairdproga,10453,,^ m ə̄ f ə̄ r ā k $,default,scar,cicatrice
Vame-518_scar-1,70f295d5-9c25-48b5-bf9d-34b1fe6c5525,Vame,518_scar,mànàvà,mànàvà,m a n a v a,,kinnairdprogb,15687,,^ m à n à v à $,default,scar,cicatrice
Afade-519_scorpion-1,2cbb6116-db39-471e-802d-91d6b49d7bb6,Afade,519_scorpion,gɨlogohe,gɨlogohe,g ɨ l o g o h e,,allisonnd,4981,,^ g ɨ l o g o h e $,default,scorpion,scorpion
Bata-519_scorpion-1,1cd2ba10-6275-4825-a01e-edde2d141905,Bata,519_scorpion,gíɗíngòto,gíɗíngòto,g i ɗ i n g o t o,,boyd2005;pweddon2001,16042,,^ g í ɗ í n g ò t o $,default,scorpion,
Buduma-519_scorpion-1,3f77d31d-5267-4366-b208-3f6613e4080d,Buduma,519_scorpion,cəgan,cəgan,c ə g a n,,mckone2009,705,,^ c ə g a n $,default,scorpion,scorpion
Buwal-519_scorpion-1,a1aba277-ff2e-467c-a5d2-22f749533fe9,Buwal,519_scorpion,reje,reje,r e j e,,viljoenproga,19777,,^ r e j e $,default,scorpion,scorpion
Cuvok-519_scorpion-1,c224cc77-c207-46a8-9db2-98197e43e8e8,Cuvok,519_scorpion,rac,rac,r a c,,ndokobaiproga,8720,,^ r a c $,default,scorpion,scorpion
Dugwor-519_scorpion-1,a60437a4-23fd-4ba7-a434-2670d4f2c222,Dugwor,519_scorpion,arəde,arəde,a r ə d e,,gravina2004,13048,,^ a r ə d e $,default,scorpion,scorpion
Gavar-519_scorpion-1,7d769e14-0d98-4420-98e2-3589a9f50170,Gavar,519_scorpion,rəji,rəji,r ə j i,,viljoenprogb,19059,,^ r ə j i $,default,scorpion,scorpion
Gemzek-519_scorpion-1,13311a6b-3654-4cf8-9049-ee8c42bec955,Gemzek,519_scorpion,hərdede,hərdede,h ə r d e d e,,gravinanda,4741,,^ h ə r d e d e $,default,scorpion,scorpion
GizigaMarva-519_scorpion-1,69acc4c4-4b91-4b4a-927a-52643a42fbff,GizigaMarva,519_scorpion,arace,arace,a r a c e,,gravina2004,20382,,^ a r a c e $,default,scorpion,scorpion
GizigaMoutourwa-519_scorpion-1,1197d228-f5ab-49f4-8035-0f9eb5f11008,GizigaMoutourwa,519_scorpion,ʼuruc(u),ʼuruc,ʔ u r u c,,michielannd,5001,,^ ʼ u r u c $,default,,scorpion
KamweFutu-519_scorpion-1,1806b7bc-7efb-4a1d-aead-d5ac28b6cf43,KamweFutu,519_scorpion,təo,təo,t ə o,,harley2009a,10469,,^ t ə o $,default,scorpion,
Kanuri-519_scorpion-1,b9af5021-1fc1-47b4-899d-80d387d87085,Kanuri,519_scorpion,kəlánji,kəlánji,k ə l a n j i,,,15966,,^ k ə l á n j i $,default,scorpion,scorpion
Lagwan-519_scorpion-1,a9c5bab5-ce74-40cd-afa6-c2d443f819c7,Lagwan,519_scorpion,mɨsˈaguyen,mɨsˈaguyen,m ɨ s ʔ a g u j e n,,shryocknd,705,,^ m ɨ s ˈ a g u y e n $,default,scorpion,scorpion
Lamang-519_scorpion-1,3502e208-dbba-4344-b97e-f88c97ac4042,Lamang,519_scorpion,ə́rdà,ərdà,ə r d a,,wolffnd,889,,^ ə r d à $,default,scorpion,
Mafa-519_scorpion-1,016ea8b3-ba00-406a-88e2-48c91c39a336,Mafa,519_scorpion,varadza,varadza,v a r a d z a,,barreteau1990,14002,,^ v a r a d z a $,default,,scorpion
Malgbe-519_scorpion-1,c945d9e9-e410-4d8b-a2ca-02318e601d69,Malgbe,519_scorpion,msˈegbian; msˈegbɨyan,msˈegbian,m s ʔ e g b i a n,,allisonnd,705,,^ ms ˈ e g b i a n $,default,scorpion,scorpion
Maltam-519_scorpion-1,aa782134-cc89-4045-8c68-75b9791b9d44,Maltam,519_scorpion,msˈeɓian,msˈeɓian,m s ʔ e ɓ i a n,,allisonnd,705,,^ ms ˈ e ɓ i a n $,default,scorpion,scorpion
Mbara-519_scorpion-1,03739048-5f87-4d04-ab8c-495e21650b41,Mbara,519_scorpion,hurtuway,hurtuway,h u r t u w a j,,tourneux1986,12506,,^ h u r t u w a y $,default,scorpion,
Mbazla-519_scorpion-1,02f957f1-6cdd-4b0b-a7a3-237949c1d00e,Mbazla,519_scorpion,ʼarish,ʼarish,ʔ a r i ʃ,,seignobos1984;tourneux1987,6057,,^ ʼ a r i sh $,default,,scorpion
Mbazla-519_scorpion-2,f373c222-6226-4839-924a-efda715f321d,Mbazla,519_scorpion,ʼarec,ʼarec,ʔ a r e c,,seignobos1984;tourneux1987,4311,,^ ʼ a r e c $,default,,scorpion
Mbudum-519_scorpion-1,8eeedc94-344f-4b15-882a-ce055be82443,Mbudum,519_scorpion,medərleŋ,medərleŋ,m e d ə r l e ŋ,,ndokobaiprogb,8089,,^ m e d ə r l e ŋ $,default,scorpion,scorpion
Mbuko-519_scorpion-1,c2626559-6740-4428-8d15-bfbccd49be93,Mbuko,519_scorpion,rəje,rəje,r ə j e,,gravinaprog,963,,^ r ə j e $,default,scorpion,scorpion
Merey-519_scorpion-1,2ec1c7f7-edbe-4bc2-ae0f-aaab1573daeb,Merey,519_scorpion,hərdəde,hərdəde,h ə r d ə d e,,gravinaetalprog,3130,,^ h ə r d ə d e $,default,scorpion,scorpion
MofuGudur-519_scorpion-1,9f810e3c-855a-4ba6-98b3-f71ec6ea8802,MofuGudur,519_scorpion,arác,arác,a r a c,,barreteau1988,9232,,^ a r á c $,default,scorpion,scorpion
Moloko-519_scorpion-1,e2bd7031-237f-4d05-9b91-0b541e7faad3,Moloko,519_scorpion,harac,harac,h a r a c,,friesennd,2356,,^ h a r a c $,default,scorpion,scorpion
Mpade-519_scorpion-1,3e427a05-23a0-437a-8361-2e11750900a3,Mpade,519_scorpion,msˈigian,msˈigian,m s ʔ i g i a n,,allisonnd,705,,^ ms ˈ i g i a n $,default,scorpion,scorpion
Mser-519_scorpion-1,2fa61d5a-d349-4776-bfd2-77e086df1947,Mser,519_scorpion,msˈɨgyan,msˈɨgyan,m s ʔ ɨ g j a n,,allisonnd,705,,^ ms ˈ ɨ g y a n $,default,scorpion,scorpion
Mulwi-519_scorpion-1,18cdad07-7a7f-45a2-bdd7-5ac07337a933,Mulwi,519_scorpion,hirduu,hirduu,h i r d uː,,tourneux1978,8663,,^ h i r d uu $,default,,scorpion
Muyang-519_scorpion-1,7b67e5c9-1a9e-4661-865e-de2b46ed2471,Muyang,519_scorpion,helelim,helelim,h e l e l i m,,smith,10296,,^ h e l e l i m $,default,scorpion,(scorpion)
Muyang-519_scorpion-2,ae5946ba-c825-4579-9fa6-e3cd59be44ff,Muyang,519_scorpion,ɑndrɑ,ɑndrɑ,ɑ n d r ɑ,,smith,18620,,^ ɑ n d r ɑ $,default,scorpion,scorpion
Nyimatli-519_scorpion-1,00497df6-424b-4247-b037-376bc2d2fc5e,Nyimatli,519_scorpion,ghu̱rɗa,ghu̱rɗa,gʱ u r ɗ a,,,14235,,^ gh u̱ r ɗ a $,default,scorpion,
Ouldeme-519_scorpion-1,bfd4675c-d563-43e2-915f-ff9bb9d2fa8d,Ouldeme,519_scorpion,árdà,árdà,a r d a,,kinnairdproga,10437,,^ á r d à $,default,scorpion,scorpion
Sharwa-519_scorpion-1,b978ff9b-44e5-4965-b15f-b5e4180d6724,Sharwa,519_scorpion,ardə,ardə,a r d ə,,gravinandb,15753,,^ a r d ə $,default,,scorpion
Sukur-519_scorpion-1,185cfc6d-40a8-4148-b807-1869d6d118c7,Sukur,519_scorpion,mbərday,mbərday,m b ə r d a j,,david1996;thomasprog,10308,,^ m b ə r d a y $,default,scorpion,
